PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,SAMPLEDEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
NRS,NSI20160517,2016-05-17 11:05:00,20,0,0,0.003,0,,0,0,0,0,0.003,0.004,0,0,0,0,0.007,0,0,0.001,0,0,0,0,0,0.043,0,0,0,0,0.004,0.004,0.026,0.064,0.09,0,0,0,0,,,0.005,0,0,
NRS,NSI20160720,2016-07-20 11:05:00,20,0,0,0.012,0,,0.013,0,0,0,0.013,0.016,0,0,0,0,0.023,0,0,0.004,0,0,0,0,0,0.013,0.003,0,0,0,0.018,0.018,0.008,0.177,0.185,0,0,0,0,,,0.004,0,0,
NRS,YON20160601,2016-06-01 11:16:00,0,0.02,0,0.023,0,,0,0,0,0,0.018,0.034,0.001,0,0.001,0.001,0.058,0,0,0.019,0,0,0.003,0,0.004,0.021,0,0,0,0,0.013,0.013,0.006,0.205,0.211,0,0,0,0,,,0.01,0,0,
NRS,YON20160624,2016-06-24 10:40:00,0,0.005,0,0.007,0,,0,0,0,0,0.01,0.008,0,0,0,0.001,0.018,0,0,0.006,0,0,0.002,0,0,0.019,0,0,0,0,0.005,0.005,0.007,0.096,0.103,0,0,0,0,,,0.005,0,0,
NRS,PHB20160719,2016-07-19 10:13:00,15,0.057,0,0.088,0,,0.052,0,0.015,0,0.043,0.137,0.014,0,0.031,0.009,0.065,0,0,0.021,0,0,0.035,0,0.002,0.022,0.004,0,0,0,0.131,0.131,0.014,0.766,0.78,0,0,0,0,,,0.03,0,0,
NRS,KAI20160525,2016-05-26 08:46:00,40,0.055,0,0.065,0,,0.022,0,0.023,0,0.059,0.035,0.009,0,0.015,0.004,0.082,0.004,0,0.011,0,0,0.02,0,0.002,0.024,0.003,0,0,0,0.078,0.078,0.029,0.413,0.442,0,0,0,0,,,0.02,0,0,
NRS,YON20150324,2015-03-24 16:30:00,1,0.006,0,0.009,0,,0.019,0,0,0,0.005,0.012,0,0,0,0.001,0.011,0,0,0.007,0,0,0,0,0,0.117,0,0,0,0,0.006,0.006,0.048,0.281,0.329,0,0,0,0,,,0.031,0,0,
NRS,MAI20160530,2016-05-31 10:54:00,WC,0.044,0,0.076,0,,0.072,0,0.052,0,0.026,0.078,0.013,0,0.029,0.014,0.053,0,0,0.031,0,0,0.037,0,0.003,0.009,0.003,0,0,0,0.108,0.108,0,0.582,0.582,0,0,0,0,,,0.022,0,0,
NRS,KAI20160223,2016-02-24 09:45:00,20,0.049,0,0.059,0,,0,0,0.015,0,0.076,0.026,0.009,0,0.02,0.004,0.063,0,0,0.01,0,0,0.01,0,0.002,0.013,0,0,0,0,0.095,0.095,0.015,0.39,0.405,0,0,0,0,,,0.015,0,0,
NRS,YON20151203,2015-12-03 12:12:00,0,0.003,0,0.008,0,,0.009,0,0.002,0,0.004,0.007,0,0,0,0.001,0.013,0,0,0.009,0,0.001,0,0,0.003,0.08,0,0,0,0,0.007,0.007,0.034,0.163,0.197,0,0,0,0,,,0.021,0,0,
NRS,YON20160122,2016-01-22 12:12:00,WC,0.009,0,0.02,0,,0.018,0,0.004,0,0.008,0.034,0.001,0,0.001,0.002,0.02,0.003,0,0.013,0,0,0,0,0.002,0.076,0,0,0,0,0.017,0.017,0.025,0.302,0.327,0,0,0,0,,,0.029,0,0,also sampled surface
NRS,DAR20160202_0630,2016-02-02 16:00:00,17,0.022,0,0.074,0.039,,0,0,0.017,0,0,0.299,0.004,0,0.02,0.004,0.008,0,0,0.023,0,0,0.017,0,0,0.084,0,0,0,0,0.072,0.072,0,0.9,0.9,0,0,0,0,,,0.036,0,0,
NRS,KAI20150909,2015-09-09 13:50:00,40,0.01,0,0.049,0,,0.004,0,0.01,0,0.026,0.023,0.012,0,0.032,0.007,0.076,0.004,0,0.01,0,0.006,0.01,0,0.003,0.014,0,0,0,0,0.099,0.099,0.009,0.391,0.4,0,0,0,0,,,0.016,0,0,
NRS,NSI20150731,2015-07-31 11:10:00,WC,0.025,0,0.039,0,,0.025,0,0.007,0,0.032,0.043,0.003,0,0.004,0.002,0.055,0.004,0,0.011,0,0,0,0,0,0.036,0,0,0,0,0.025,0.025,0.028,0.234,0.262,0,0,0,0,,,0.009,0,0,
NRS,YON20150430,2015-04-30 13:25:00,26,0.016,0,0.026,0,,0.015,0,0,0,0.016,0.023,0,0,0.003,0.001,0.041,0,0,0.009,0,0,0,0,0,0.096,0,0,0,0,0.018,0.018,0.028,0.221,0.249,0,0,0,0,,,0.019,0,0,
NRS,NSI20151119,2015-11-19 10:45:00,57,0.005,0,0.008,0,,0,0,0,0,0.001,0.016,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.005,0,0,0,0,0,0,0.005,0.043,0.048,0,0,0,0,,,0.002,0,0,
NRS,PHB20150630,2015-06-30 12:00:00,WC,0.056,0,0.058,0,,0.027,0,0.008,0,0.05,0.079,0.005,0,0.016,0.004,0.091,0,0,0.017,0,0.002,0.012,0,0,0.016,0,0,0,0,0.043,0.043,0,0.395,0.395,0,0,0,0,,,0.014,0,0,
NRS,PHB20150819,2015-08-19 08:59:00,0,0.056,0,0.086,0,,0.023,0,0.015,0,0.047,0.129,0.006,0,0.013,0.003,0.065,0,0,0.022,0,0.004,0.019,0,0,0.02,0,0,0,0,0.061,0.061,0.018,0.67,0.688,0,0,0,0,,,0.019,0,0,
NRS,NSI20150731,2015-07-31 11:10:00,0,0.007,0,0.02,0,,0.01,0,0.003,0,0.013,0.012,0,0,0,0.001,0.026,0,0,0.007,0,0,0,0,0,0.064,0,0,0,0,0.023,0.023,0.045,0.133,0.178,0,0,0,0,,,0.013,0,0,
NRS,NSI20150817,2015-08-17 11:10:00,20,0.016,0,0.036,0,,0.026,0,0.003,0,0.017,0.047,0.004,0,0.004,0.001,0.03,0,0,0.01,0,0.001,0,0,0.002,0.029,0.003,0,0,0,0.023,0.023,0.015,0.207,0.222,0,0,0,0,,,0.006,0,0,
NRS,NSI20151027,2015-10-27 11:20:00,57,0.066,0,0.091,0,,0.13,0.042,0.008,0,0.04,0.159,0.012,0,0.013,0.004,0.094,0,0,0.019,0,0.003,0.012,0,0.005,0.016,0.017,0,0,0,0.073,0.073,0.018,0.438,0.456,0,0,0,0,,,0.012,0,0,
NRS,KAI20160525,2016-05-26 08:30:00,100,0.014,0,0.039,0,,0.011,0,0,0,0.031,0.036,0.007,0,0.015,0.003,0.053,0,0,0.009,0,0,0.013,0,0,0.009,0,0,0,0,0.056,0.056,0.01,0.3,0.31,0,0,0,0,,,0.012,0,0,
NRS,DAR20150804_0130,2015-08-04 11:05:00,19,0.022,0,0.104,0,,0.115,0,0,0,0,0.572,0,0,0.015,0.005,0.023,0.03,0,0.033,0,0,0,0,0,0.065,0,0,0,0,0.025,0.025,0,1.318,1.318,0,0,0,0,,,0.062,0,0,
NRS,MAI20151216,2015-12-17 13:32:00,20,0.035,0,0.085,0,,0.023,0,0.014,0,0.021,0.049,0.019,0,0.055,0.028,0.065,0.006,0,0.028,0,0.003,0.031,0,0.003,0.055,0,0,0,0,0.158,0.158,0,0.643,0.643,0,0,0,0,,,0.03,0,0,
NRS,PHB20160229,2016-03-01 09:27:00,WC,0.129,0,0.133,0,,0.363,0.062,0,0,0.01,0.545,0.015,0,0.007,0.014,0.022,0.01,0,0.042,0,0,0.006,0,0.006,0.012,0.03,0,0,0,0.031,0.031,0,0.779,0.779,0,0,0,0,,,0.027,0,0,
NRS,PHB20160502,2016-05-03 09:53:00,WC,0.052,0,0.057,0,,0,0,0,0,0.045,0.054,0.021,0,0.026,0.018,0.079,0.004,0,0.019,0,0.003,0.018,0,0,0.048,0.025,0,0,0,0.137,0.137,0.026,0.58,0.606,0,0,0,0,,,0.034,0,0,
NRS,YON20160215,2016-02-15 11:30:00,WC,0.006,0,0.014,0,,0.041,0,0.005,0,0.005,0.015,0.003,0,0,0.003,0.016,0,0,0.008,0,0,0,0,0,0.064,0.003,0,0,0,0.031,0.031,0.008,0.182,0.19,0,0,0,0,,,0.014,0,0,surface also sampled
NRS,DAR20160202_0630,2016-02-02 16:00:00,6,0.02,0,0.094,0.045,,0,0,0.017,0,0,0.353,0.013,0,0.03,0.01,0.018,0,0,0.032,0,0,0.036,0,0,0.102,0,0,0,0,0.124,0.124,0,1.145,1.145,0,0,0,0,,,0.056,0,0,
NRS,PHB20160201,2016-02-02 09:46:00,0,0.003,0,0.007,0,,0,0,0.006,0,0.004,0.006,0.001,0,0,0.001,0.011,0.002,0,0.004,0,0,0,0,0,0.058,0,0,0,0,0.013,0.013,0.018,0.114,0.132,0,0,0,0,,,0.01,0,0,
NRS,NSI20160822,2016-08-22 11:50:00,0,0.03,0,0.037,0,,0.034,0,0,0,0.019,0.056,0.002,0,0.004,0.002,0.039,0,0,0.012,0,0,0,0,0.003,0.039,0,0,0,0,0.025,0.025,0.014,0.268,0.282,0,0,0,0,,,0.013,0,0,
NRS,NSI20160623,2016-06-23 11:05:00,57,0,0,0,0,,0,0,0,0,0,0.005,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.016,0.019,0,0,0,0,,,0,0,0,
NRS,ROT20151022,2015-10-22 11:07:00,20,0.02,0,0.04,0,,0.01,0,0.007,0,0.024,0.026,0.012,0,0.027,0.011,0.057,0.004,0,0.015,0,0.002,0.012,0,0.004,0.019,0,0,0,0,0.091,0.091,0.014,0.351,0.365,0,0,0,0,,,0.014,0,0,
NRS,PHB20151013,2015-10-14 10:28:00,WC,0.025,0,0.027,0,,0.007,0,0.007,0,0.023,0.032,0.002,0,0.004,0.001,0.033,0,0,0.006,0,0,0,0,0,0.014,0,0,0,0,0.022,0.022,0.009,0.201,0.21,0,0,0,0,,,0.008,0,0,
NRS,NSI20161116,2016-11-16 11:10:00,WC,0.02,0,0.018,0,,0,0,0,0,0.021,0.03,0.001,0,0.001,0,0.025,0,0,0.008,0,0,0,0,0,0.035,0,0,0,0,0.013,0.013,0.01,0.166,0.176,0,0,0,0,,,0.008,0,0,
NRS,YON20160927,2016-09-27 12:20:00,WC,0.006,0,0.007,0,,0.011,0,0,0,0.007,0.013,0.001,0,0.002,0.003,0.014,0,0,0.007,0,0,0,0,0,0.053,0,0,0,0,0.012,0.012,0.037,0.126,0.163,0,0,0,0,,,0.018,0,0,
NRS,KAI20160915,2016-09-15 14:00:00,100,0.032,0,0.031,0,,0,0,0,0,0.034,0.036,0.005,0,0.016,0.002,0.05,0,0,0.006,0,0,0.003,0,0,0.005,0,0,0,0,0.043,0.043,0,0.219,0.219,0,0,0,0,,,0.008,0,0,
NRS,NSI20160920,2016-09-20 11:10:00,0,0.021,0,0.018,0,,0.024,0,0,0,0.019,0.017,0.005,0,0.005,0.004,0.027,0,0,0.009,0,0.004,0.003,0,0.003,0.03,0.01,0,0,0,0.022,0.022,0.005,0.203,0.208,0,0,0,0,,,0.009,0,0,
NRS,ROT20160621,2016-06-21 11:03:00,40,0.03,0,0.041,0,,0.05,0,0.008,0,0.016,0.093,0.006,0,0.016,0.003,0.037,0.003,0,0.01,0,0,0.009,0,0,0.011,0,0,0,0,0.065,0.065,0,0.35,0.35,0,0,0,0,,,0.013,0,0,UTC start 0657; dewar 0711
NRS,DAR20160724_0730,2016-07-24 17:00:00,0,0.038,0,0.065,0.02,,0,0,0.026,0,0,0.179,0.007,0,0.014,0.006,0.035,0,0,0.028,0,0,0.045,0,0,0.084,0,0,0,0,0.066,0.066,0,0.663,0.663,0,0,0,0,,,0.042,0,0,
NRS,MAI20160831,2016-08-31 12:00:00,20,0.087,0,0.196,0,,0.341,0.056,0.015,0,0.022,0.517,0.006,0,0.012,0.005,0.046,0,0,0.046,0,0,0.006,0,0.003,0.002,0,0,0,0,0.037,0.037,0,1.22,1.22,0,0,0,0,,,0.027,0,0,
NRS,NSI20161215,2016-12-15 11:10:00,WC,0.268,0,0.24,0,,0.197,0.065,0.012,0,0.022,0.93,0.008,0,0.006,0.005,0.056,0.011,0,0.082,0,0.004,0.02,0,0.01,0.04,0.011,0,0,0,0.035,0.035,0.01,1.949,1.959,0,0,0,0,,,0.044,0,0,
NRS,YON20161207,2016-12-07 11:50:00,WC,0.003,0,0.005,0,,0.01,0,0,0,0,0.006,0,0,0,0,0.007,0,0,0.005,0,0,0,0,0,0.066,0,0,0,0,0.005,0.005,0.037,0.123,0.16,0,0,0,0,,,0.018,0,0,
NRS,PHB20161030,2016-10-31 10:28:00,0,0.109,0,0.21,0.042,,0,0,0.027,0,0.021,0.492,0.005,0,0.006,0.004,0.045,0,0,0.051,0,0,0.009,0,0.004,0.003,0,0,0,0,0.041,0.041,0,1.362,1.362,0,0,0,0,,,0.029,0,0,
NRS,MAI20161117,2016-11-18 14:15:00,WC,0.024,0,0.111,0,,0,0,0.083,0,0.01,0.063,0.004,0,0.008,0.003,0.05,0,0,0.044,0,0,0.016,0,0.006,0,0,0,0,0,0.029,0.029,0,0.413,0.413,0,0,0,0,,,0.011,0,0,
NRS,ROT20161114,2016-11-14 11:10:00,40,0.017,0,0.027,0,,0,0,0.005,0,0.015,0.026,0.005,0,0.008,0.005,0.039,0.002,0,0.017,0,0,0.003,0,0.004,0.013,0,0,0,0,0.038,0.038,0.007,0.173,0.18,0,0,0,0,,,0.007,0,0,
NRS,NSI20170217,2017-02-17 11:00:00,57,0.039,0,0.022,0,,0.033,0,0,0,0,0.091,0.004,0,0.002,0.001,0.004,0.004,0,0.009,0,0.002,0.003,0,0.003,0.009,0.009,0,0,0,0.017,0.017,0,0.211,0.211,0,0,0,0,,,0.006,0,0,
NRS,DAR20161107,2016-11-08 08:21:00,6,0.007,0,0.03,0,,0,0,0,0,0,0.105,0.006,0,0.016,0.005,0.013,0,0,0.02,0,0,0.016,0,0,0.177,0,0,0,0,0.057,0.057,0,0.593,0.593,0,0,0,0,,,0.056,0,0,
NRS,MAI20170223,2017-02-24 10:20:00,0,0.033,0,0.055,0,,0.06,0,0.007,0,0.013,0.106,0.016,0,0.037,0.022,0.046,0,0,0.03,0,0,0.028,0,0.004,0.036,0.004,0,0,0,0.128,0.128,0,0.64,0.64,0,0,0,0,,,0.026,0,0,
NRS,KAI20170315,2017-03-15 15:15:00,WC,0.038,0,0.049,0,,0,0,0.011,0,0.036,0.04,0.008,0,0.02,0.009,0.065,0,0,0.013,0,0.002,0.002,0,0.002,0.014,0.002,0,0,0,0.074,0.074,0.007,0.337,0.344,0,0,0,0,,,0.015,0,0,
NRS,MAI20180605,2018-06-06 10:49:00,0,0.023,0,0.038,0,,0.023,0,0,0,0.03,0.033,0.01,0,0.021,0.004,0.05,0,,0.011,0,0,0.013,0,0,0.005,0,0,0,0,0.055,0.055,0,0.246,0.246,0,0,0,,,,0.01,0,0,left over water from microbial samples
NRS,YON20180130,2018-01-30 10:44:00,0,0.004,0,0.008,0,,0.01,0,0,0,0.005,0.007,0,0,0,0.001,0.009,0,,0.005,0,0,0,0,0,0.102,0,0,0,0,0,0,0.043,0.147,0.19,0,0,0,,,,0.021,0,0,
NRS,NSI20180718,2018-07-18 10:50:00,0,0.066,0,0.079,0,,0.13,0.101,0.002,0,0.02,0.197,0.003,0,0.004,0.002,0.054,0,,0.04,0,0,0.002,0,0.004,0.022,0,0,0,0,0.021,0.021,0,0.497,0.497,0,0,0,,,,0.019,0,0,
NRS,YON20180425,2018-04-26 10:26:00,0,0.013,0,0.015,0,,0.009,0,0,0,0.005,0.011,0,0,0,0.002,0.028,0,,0.01,0,0,0,0,0,0.044,0,0,0,0,0.004,0.004,0.016,0.151,0.167,0,0,0,,,,0.011,0,0,
NRS,KAI20180820,2018-08-21 08:15:00,0,0.037,0,0.051,0,,0.014,0,0.005,0,0.03,0.033,0.009,0,0.023,0.003,0.072,0.002,,0.012,0,0.002,0.011,0,0.004,0.044,0,0,0,0,0.086,0.086,0.029,0.38,0.409,0,0,0,,,,0.022,0,0,
NRS,KAI20180515,2018-05-16 08:55:00,0,0.065,0,0.067,0,,0.012,0,0.007,0,0.056,0.031,0.005,0,0.007,0.002,0.097,0,,0.017,0,0,0.014,0,0,0.022,0,0,0,0,0.044,0.044,0.042,0.378,0.42,0,0,0,,,,0.019,0,0,
NRS,MAI20180711,2018-07-12 09:50:00,20,0.024,0,0.037,0,,0.028,0,0.007,0,0.033,0.034,0.006,0,0.011,0.002,0.049,0,,0.008,0,0,0.01,0,0,0.005,0,0,0,0,0.051,0.051,0,0.255,0.255,0,0,0,,,,0.007,0,0,
NRS,MAI20180711,2018-07-12 09:50:00,0,0.022,0,0.042,0,,0.02,0,0.01,0,0.032,0.037,0.008,0,0.02,0.006,0.053,0,,0.016,0,0,0.012,0,0,0.006,0,0,0,0,0.063,0.063,0,0.322,0.322,0,0,0,,,,0.011,0,0,
NRS,PHB20190227,2019-02-28 10:40:00,0,0.013,0,0.014,0,,0,0,0.003,0,0.012,0.007,0,0,0,0,0.031,0,,0.005,0,0,0,0,0,0.026,0,0,0,0,0.004,0.004,0.033,0.094,0.127,0,0,0,,,,0.008,0,0,
NRS,PHB20190522,2019-05-23 08:50:00,20,0.025,0,0.023,0,,0.013,0,0.005,0,0.017,0.026,0,0,0,0.002,0.032,0,,0.01,0,0,0,0,0,0.049,0,0,0,0,0.015,0.015,0.048,0.228,0.276,0,0,0,,,,0.021,0,0,
NRS,ROT20190306,2019-03-06 12:10:00,20,0.087,0,0.106,0,,0.043,0,0.014,0,0.056,0.102,0.014,0,0.033,0.012,0.185,0,,0.042,0,0,0.014,0,0,0.026,0,0,0,0,0.133,0.133,0,0.681,0.681,0,0,0,,,,0.023,0,0,
NRS,ROT20190306,2019-03-06 12:10:00,0,0.089,0,0.095,0,,0.031,0,0.013,0,0.06,0.092,0.015,0,0.029,0.007,0.157,0,,0.028,0,0,0.011,0,0,0.026,0,0,0,0,0.118,0.118,0,0.604,0.604,0,0,0,,,,0.02,0,0,
NRS,ROT20190621,2019-06-21 10:30:00,20,0.036,0,0.045,0,,0.014,0,0.005,0,0.038,0.046,0.008,0,0.014,0.003,0.072,0.012,,0.015,0,0,0.011,0,0,0.037,0,0,0,0,0.054,0.054,0.015,0.355,0.37,0,0,0,,,,0.018,0,0,
NRS,NSI20170927,2017-09-27 11:35:00,20,0.071,0,0.106,0,,0.021,0,0.019,0,0.051,0.12,0.014,0,0.027,0.006,0.111,0,,0.023,0,0,0.011,0,0.004,0.108,0,0,0,0,0.121,0.121,0.019,0.889,0.908,0,0,0,,,,0.041,0,0,
NRS,NSI20170829,2017-08-29 13:00:00,20,0.041,0,0.042,0,,0.051,0,0.005,0,0.018,0.071,0,0,0,0,0.036,0,,0.016,0,0,0,0,0,0.03,0,0,0,0,0.007,0.007,0.02,0.203,0.223,0,0,0,,,,0.011,0,0,
NRS,KAI20180307,2018-03-07 12:52:00,40,0.107,0,0.101,0,,0.022,0,0.03,0,0.064,0.111,0.012,0,0.027,0.006,0.113,0,,0.022,0,0.005,0.004,0,0,0.018,0.005,0,0,0,0.105,0.105,0.012,0.61,0.622,0,0,0,,,,0.022,0,0,
NRS,MAI20180315,2018-03-16 10:05:00,20,0.024,0,0.041,0,,0.021,0,0.005,0,0.021,0.019,0.008,0,0.015,0.004,0.054,0.003,,0.008,0,0,0.011,0,0,0.036,0,0,0,0,0.066,0.066,0.037,0.294,0.331,0,0,0,,,,0.017,0,0,
NRS,NSI20180913,2018-09-13 10:45:00,20,0.018,0,0.025,0,,0.011,0,0,0,0.009,0.031,0,0,0,0,0.038,0,,0.006,0,0,0,0,0,0.05,0,0,0,0,0.013,0.013,0.004,0.259,0.263,0,0,0,,,,0.013,0,0,
NRS,NSI20181115,2018-11-15 11:30:00,20,0.016,0,0.025,0,,0.049,0,0.009,0,0.011,0.047,0.002,0,0,0.001,0.032,0.003,,0.016,0,0,0,0,0.005,0.038,0.002,0,0,0,0.005,0.005,0.013,0.154,0.167,0,0,0,,,,0.007,0,0,
NRS,PHB20180905,2018-09-05 09:55:00,0,0.742,0,0.636,0,,0.404,0,0.011,0,0.025,1.385,0.013,0,0.022,0.004,0.075,0,,0.129,0,0,0.019,0,0,0,0,0,0,0,0.102,0.102,0,4.468,4.468,0,0,0,,,,0.067,0,0,
NRS,KAI20180820,2018-08-21 08:15:00,40,0.033,0,0.044,0,,0.028,0,0.006,0,0.022,0.032,0.009,0,0.025,0.003,0.06,0.003,,0.006,0,0.003,0.012,0,0.002,0.037,0,0,0,0,0.069,0.069,0.013,0.322,0.335,0,0,0,,,,0.018,0,0,
NRS,ROT20180620,2018-06-20 12:09:00,0,0.052,0,0.066,0,,0.028,0,0.011,0,0.041,0.07,0.008,0,0.015,0.003,0.103,0.004,,0.024,0,0,0.019,0,0,0.027,0,0,0,0,0.06,0.06,0,0.516,0.516,0,0,0,,,,0.019,0,0,
NRS,MAI20181018,2018-10-19 00:00:00,20,0.14,0,0.195,0,,0.252,0,0,0,0.007,0.575,0.003,0,0.02,0,0.066,0,,0.055,0,0,0,0,0,0,0,0,0,0,0.023,0.023,0,1.209,1.209,0,0,0,,,,0.027,0,0,
NRS,MAI20181018,2018-10-19 00:00:00,0,0.126,0,0.18,0,,0.279,0,0.008,0,0.027,0.327,0.015,0,0.035,0.008,0.203,0.007,,0.15,0,0,0.01,0,0.022,0.005,0,0,0,0,0.1,0.1,0,1.054,1.054,0,0,0,,,,0.039,0,0,
NRS,MAI20181204,2018-12-05 10:10:00,20,0.1,0,0.316,0,,0.129,0,0.091,0,0.03,0.745,0.015,0,0.027,0.122,0.042,0,,0.069,0,0.013,0.043,0,0.007,0.021,0,0,0,0,0.138,0.138,0,2.507,2.507,0,0,0,,,,0.074,0,0,
NRS,YON20181011,2018-10-11 11:04:00,26,0.009,0,0.015,0,,0.01,0,0,0,0.005,0.018,0,0,0,0.001,0.025,0,,0.008,0,0,0,0,0,0.094,0,0,0,0,0.008,0.008,0.065,0.168,0.233,0,0,0,,,,0.023,0,0,
NRS,YON20181011,2018-10-11 11:04:00,0,0.009,0,0.016,0,,0.007,0,0,0,0.008,0.018,0,0,0,0.002,0.025,0,,0.011,0,0,0,0,0,0.093,0,0,0,0,0.01,0.01,0.068,0.186,0.254,0,0,0,,,,0.022,0,0,
NRS,PHB20190227,2019-02-28 10:40:00,20,0.012,0,0.015,0,,0,0,0.005,0,0.012,0.008,0,0,0,0,0.029,0,,0.006,0,0,0,0,0,0.04,0,0,0,0,0.006,0.006,0.036,0.113,0.149,0,0,0,,,,0.01,0,0,
NRS,DAR20190722_2130,2019-07-23 07:00:00,0,0.023,0,0.07,0,,0.071,0,0,0,0,0.207,0,0,0.019,0.002,0.025,0,,0.018,0,0,0.02,0,0,0.046,0,0,0,0,0.077,0.077,0,0.653,0.653,0,0,0,,,,0.04,0,0,
NRS,DAR20190723_0630,2019-07-23 16:00:00,20,0.045,0,0.088,0,,0.062,0,0,0,0,0.268,0,0,0.025,0.003,0.033,0,,0.025,0,0,0.021,0,0,0.047,0,0,0,0,0.065,0.065,0,0.821,0.821,0,0,0,,,,0.041,0,0,
NRS,MAI20171217,2017-12-18 10:19:00,0,0.025,0,0.036,0,,0.015,0,0,0,0.018,0.035,0.01,0,0.022,0.011,0.061,0.003,,0.025,0,0.003,0.012,0,0.003,0.045,0,0,0,0,0.072,0.072,0,0.332,0.332,0,0,0,,,,0.016,0,0,
NRS,DAR20170203_0630,2017-02-03 16:02:00,6,0.021,0,0.069,0.016,,0.034,0,0.012,0,0,0.239,0.004,0,0.024,0.006,0.02,0,,0.02,0,0,0.027,0,0,0.141,0,0,0,0,0.064,0.064,0,0.849,0.849,0,0,0,,,,0.051,0,0,
NRS,DAR20170203_0630,2017-02-03 16:02:00,0,0.033,0,0.142,0.031,,0,0,0.128,0,0,0.315,0.021,0,0.027,0.018,0.036,0,,0.081,0,0,0.053,0,0,0.149,0,0,0,0,0.155,0.155,0,1.461,1.461,0,0,0,,,,0.086,0,0,
NRS,PHB20170321,2017-03-22 09:24:00,0,0.048,0,0.063,0.013,,0,0,0.009,0,0.036,0.053,0.012,0,0.028,0.005,0.077,0.005,,0.014,0,0,0.013,0,0,0.02,0.005,0,0,0,0.126,0.126,0.008,0.54,0.548,0,0,0,,,,0.02,0,0,
NRS,PHB20170419,2017-04-19 10:19:00,15,0.012,0,0.02,0,,0,0,0,0,0.015,0.012,0,0,0,0,0.027,0,,0.006,0,0,0,0,0,0.042,0,0,0,0,0.017,0.017,0.044,0.123,0.167,0,0,0,,,,0.013,0,0,
NRS,NSI20190821,2019-08-21 11:20:00,20,0.13,0,0.2,0,,0.229,0.105,0.007,0,0.049,0.338,0.005,0,0.009,0.004,0.094,0,,0.045,0,0.002,0.002,0,0.008,0.036,0,0,0,0,0.041,0.041,0.011,0.819,0.83,0,0,0,,,,0.024,0,0,
NRS,NSI20190916,2019-09-16 11:25:00,0,0.012,0,0.018,0,,0.027,0,0,0,0.006,0.028,0.006,0,0.004,0.003,0.016,0.005,,0.01,0,0.005,0.001,0,0.002,0.046,0.014,0,0,0,0.027,0.027,0.004,0.203,0.207,0,0,0,,,,0.01,0,0,
NRS,NSI20191220,2019-12-20 11:00:00,20,0.013,0,0.022,0,,0.018,0,0,0,0.004,0.027,0,0,0,0.001,0.019,0,,0.006,0,0,0,0,0,0.027,0,0,0,0,0,0,0.01,0.109,0.119,0,0,0,,,,0.007,0,0,
NRS,DAR20180208_2130,2018-02-09 07:25:00,0,0.018,0,0.235,0.288,,0,0,0,0,0,0.985,0.031,0,0.094,0.026,0,0,,0.077,0,0,0.026,0,0,0.113,0,0,0,0,0.335,0.335,0,2.864,2.864,0,0,0,,,,0.131,0,0,
NRS,NSI20200228,2020-02-28 11:00:00,20,0.004,0,0.005,0,,0.005,0,0,0,0.001,0.003,0,0,0,0,0.006,0,,0.002,0,0,0,0,0,0.042,0,0,0,0,0,0,0.031,0.071,0.102,0,0,0,,,,0.009,0,0,
NRS,DAR20170516,2017-05-17 09:10:00,6,0.025,0,0.048,0.019,,0,0,0,0,0,0.141,0.006,0,0.026,0.003,0.025,0,,0.027,0,0,0.016,0,0,0.114,0,0,0,0,0.079,0.079,0,0.612,0.612,0,0,0,,,,0.043,0,0,6m depth
NRS,NSI20170424,2017-04-24 11:44:00,0,0.007,0,0.013,0,,0.011,0,0,0,0.003,0.003,0,0,0,0,0.013,0,,0,0,0,0,0,0,0.087,0,0,0,0,0.014,0.014,0.081,0.14,0.221,0,0,0,,,,0.018,0,0,
NRS,PHB20170614,2017-06-15 11:10:00,0,0.04,0,0.097,0.015,,0,0,0.009,0,0.043,0.071,0.014,0,0.027,0.008,0.093,0,,0.019,0,0.003,0.046,0,0,0.017,0.002,0,0,0,0.104,0.104,0.011,0.703,0.714,0,0,0,,,,0.025,0,0,
NRS,MAI20170601,2017-06-02 10:38:00,WC,0.026,0,0.048,0,,0,0,0,0,0.027,0.027,0.015,0,0.027,0.011,0.049,0,,0.009,0,0,0.024,0,0,0.014,0,0,0,0,0.13,0.13,0,0.438,0.438,0,0,0,,,,0.019,0,0,
