I_SAMPLE_ID,PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,LATITUDE,LONGITUDE,STATIONNAME,SAMPVOL_M3,VESSEL,TOWTYPE,GEARDEPTH_M,GEARMESH_UM,DEPTH_M,TEMPERATURE_C,SALINITY_PSU,COMMENTS,QC_FLAG,FLAG_COMMENT
3083,IMOS_NRS_NSI,NSI20140917,2014-09-17 12:40:00,-27.345,153.562,North Stradbroke,55,Scylla,Oblong,,Square-500,60,,,,0,
3084,IMOS_NRS_NSI,NSI20140917,2014-09-17 12:55:00,-27.345,153.562,North Stradbroke,272.2,Scylla,Oblong,,Square-500,60,,,,0,
3085,IMOS_NRS_NSI,NSI20141020,2014-10-20 12:15:00,-27.345,153.562,North Stradbroke,152.80000000000001,Scylla,Oblong,,Square-500,60,,,,0,
3086,IMOS_NRS_NSI,NSI20141020,2014-10-20 12:25:00,-27.345,153.562,North Stradbroke,112.1,Scylla,Oblong,,Square-500,60,,,,0,
3087,IMOS_NRS_PH,PHB20140911,2014-09-11 09:51:00,-34.11923,151.22667,Port Hacking,166.9,Zelda Faith,Oblong,,Square-500,100,,,,0,
3088,IMOS_NRS_PH,PHB20140911,2014-09-11 12:56:00,-34.11923,151.22667,Port Hacking,180.17,Zelda Faith,Oblong,,Square-500,100,,,,0,
3089,IMOS_NRS_PH,PHB20141021,2014-10-22 10:00:00,-34.11923,151.22667,Port Hacking,433.12,Zelda Faith,Oblong,,Square-500,100,,,,0,
3090,IMOS_NRS_PH,PHB20141021,2014-10-22 12:40:00,-34.11923,151.22667,Port Hacking,183.03,Zelda Faith,Oblong,,Square-500,100,,,,0,
3091,IMOS_NRS_NSI,NSI20141107,2014-11-07 12:00:00,-27.345,153.562,North Stradbroke,130.6,Scylla,Oblong,,Square-500,60,,,,0,
3092,IMOS_NRS_NSI,NSI20141107,2014-11-07 12:10:00,-27.345,153.562,North Stradbroke,113.3,Scylla,Oblong,,Square-500,60,,,,0,
3093,IMOS_NRS_NSI,NSI20141223,2014-12-23 12:00:00,-27.345,153.562,North Stradbroke,153.1,Scylla,Oblong,,Ring-500,60,,,,0,
3094,IMOS_NRS_NSI,NSI20141223,2014-12-23 12:15:00,-27.345,153.562,North Stradbroke,153,Scylla,Oblong,,Ring-500,60,,,,0,
3095,IMOS_NRS_NSI,NSI20150119,2015-01-19 12:05:00,-27.345,153.562,North Stradbroke,129.5,Scylla,Oblong,,Ring-500,60,,,,0,
3096,IMOS_NRS_NSI,NSI20150119,2015-01-19 12:15:00,-27.345,153.562,North Stradbroke,118.2,Scylla,Oblong,,Ring-500,60,,,,0,
3097,IMOS_NRS_MAI,MAI20141127,2014-11-28 11:50:00,-42.59667,148.23333,Maria Island,483,South Cape,Oblong,,Ring-500,86,,,,0,
3098,IMOS_NRS_MAI,MAI20141127,2014-11-28 12:10:00,-42.59667,148.23333,Maria Island,481.7,South Cape,Oblong,,Ring-500,86,,,,0,
3099,IMOS_NRS_MAI,MAI20141208,2014-12-09 11:58:00,-42.59667,148.23333,Maria Island,369.4,South Cape,Oblong,,Ring-500,86,,,,0,
3100,IMOS_NRS_MAI,MAI20141208,2014-12-09 12:20:00,-42.59667,148.23333,Maria Island,485.6,South Cape,Oblong,,Ring-500,86,,,,0,
3101,IMOS_NRS_KAI,KAI20141029,2014-10-29 11:00:00,-35.83217,136.44733,Kangaroo Island,91.037149389999996,Ngerin,Oblong,,Ring-500,110,,,,0,
3102,IMOS_NRS_KAI,KAI20141029,2014-10-29 11:00:00,-35.83217,136.44733,Kangaroo Island,106.11851299999999,Ngerin,Oblong,,Ring-500,110,,,,0,
3103,IMOS_NRS_KAI,KAI20141201,2014-12-02 06:25:00,-35.83217,136.44733,Kangaroo Island,198.97030570000001,Ngerin,Oblong,,Ring-500,110,,,,0,
3104,IMOS_NRS_KAI,KAI20141201,2014-12-02 06:25:00,-35.83217,136.44733,Kangaroo Island,266.37134429999998,Ngerin,Oblong,,Ring-500,110,,,,0,
3105,IMOS_NRS_MAI,MAI20150224,2015-02-25 12:00:00,-42.59667,148.23333,Maria Island,317,South Cape,Oblong,,Ring-500,86,,,,0,
3106,IMOS_NRS_MAI,MAI20150224,2015-02-25 12:40:00,-42.59667,148.23333,Maria Island,330.9,South Cape,Oblong,,Ring-500,86,,,,0,
3107,IMOS_NRS_NSI,NSI20150304,2015-03-04 12:00:00,-27.345,153.562,North Stradbroke,120.8,Scylla,Oblong,,Ring-500,60,,,,0,
3108,IMOS_NRS_NSI,NSI20150304,2015-03-04 12:15:00,-27.345,153.562,North Stradbroke,183.3,Scylla,Oblong,,Ring-500,60,,,,0,
3109,IMOS_NRS_NSI,NSI20150323,2015-03-23 13:10:00,-27.345,153.562,North Stradbroke,129.5,Scylla,Oblong,,Ring-500,60,,,,0,
3110,IMOS_NRS_NSI,NSI20150323,2015-03-23 13:15:00,-27.345,153.562,North Stradbroke,193.6,Scylla,Oblong,,Ring-500,60,,,,0,
3111,IMOS_NRS_NSI,NSI20150512,2015-05-12 11:35:00,-27.345,153.562,North Stradbroke,153.6,Scylla,Oblong,,Ring-500,60,,,,0,
3112,IMOS_NRS_NSI,NSI20150512,2015-05-12 11:47:00,-27.345,153.562,North Stradbroke,111.7,Scylla,Oblong,,Ring-500,60,,,,0,
3113,IMOS_NRS_NSI,NSI20150528,2015-05-28 11:30:00,-27.345,153.562,North Stradbroke,137.30000000000001,Scylla,Oblong,,Ring-500,60,,,,0,
3114,IMOS_NRS_NSI,NSI20150528,2015-05-28 11:40:00,-27.345,153.562,North Stradbroke,164.2,Scylla,Oblong,,Ring-500,60,,,,0,
3115,IMOS_NRS_KAI,KAI20150224,2015-02-25 14:25:00,-35.83217,136.44733,Kangaroo Island,202.604675448333,Ngerin,Oblong,,Ring-500,110,,,,8,volume estimated by taking the average of the three adjacent volume records above and below
3117,IMOS_NRS_KAI,KAI20150408,2015-04-09 00:00:00,-35.83217,136.44733,Kangaroo Island,219.26686280000001,Ngerin,Oblong,,Ring-500,110,,,,0,
3118,IMOS_NRS_KAI,KAI20150408,2015-04-09 00:00:00,-35.83217,136.44733,Kangaroo Island,226.12895950000001,Ngerin,Oblong,,Ring-500,110,,,,9,sample in bad condition
3119,IMOS_NRS_MAI,MAI20150421,2015-04-21 12:59:00,-42.59667,148.23333,Maria Island,565.20000000000005,South Cape,Oblong,,Ring-500,86,,,,0,
3120,IMOS_NRS_MAI,MAI20150421,2015-04-21 13:16:00,-42.59667,148.23333,Maria Island,522.20000000000005,South Cape,Oblong,,Ring-500,86,,,,0,
3121,IMOS_NRS_MAI,MAI20150526,2015-05-26 12:00:00,-42.59667,148.23333,Maria Island,324.60000000000002,South Cape,Oblong,,Ring-500,86,,,,0,
3122,IMOS_NRS_MAI,MAI20150526,2015-05-26 12:10:00,-42.59667,148.23333,Maria Island,371.8,South Cape,Oblong,,Ring-500,86,,,,0,
3123,IMOS_NRS_NSI,NSI20150624,2015-06-24 12:00:00,-27.345,153.562,North Stradbroke,172,Scylla,Oblong,,Ring-500,60,,,,0,
3124,IMOS_NRS_NSI,NSI20150624,2015-06-24 12:10:00,-27.345,153.562,North Stradbroke,183.4,Scylla,Oblong,,Ring-500,60,,,,0,
3125,IMOS_NRS_NSI,NSI20150731,2015-07-31 11:30:00,-27.345,153.562,North Stradbroke,172.8,Scylla,Oblong,,Ring-500,60,,,,0,
3126,IMOS_NRS_NSI,NSI20150731,2015-07-31 11:45:00,-27.345,153.562,North Stradbroke,125.9,Scylla,Oblong,,Ring-500,60,,,,0,
3127,IMOS_NRS_NSI,NSI20150817,2015-08-17 11:45:00,-27.345,153.562,North Stradbroke,162.9,Scylla,Oblong,,Ring-500,60,,,,0,
3128,IMOS_NRS_NSI,NSI20150817,2015-08-17 12:00:00,-27.345,153.562,North Stradbroke,159.5,Scylla,Oblong,,Ring-500,60,,,,0,
3129,IMOS_NRS_NSI,NSI20150907,2015-09-07 12:00:00,-27.345,153.562,North Stradbroke,197.4,Scylla,Oblong,,Ring-500,60,,,,0,
3130,IMOS_NRS_NSI,NSI20150907,2015-09-07 12:15:00,-27.345,153.562,North Stradbroke,146.9,Scylla,Oblong,,Ring-500,60,,,,0,
3131,IMOS_NRS_KAI,KAI20150629,2015-06-30 07:35:00,-35.83217,136.44733,Kangaroo Island,213.853431,Ngerin,Oblong,,Ring-500,110,,,,0,
3132,IMOS_NRS_KAI,KAI20150629,2015-06-30 07:35:00,-35.83217,136.44733,Kangaroo Island,245.37332839999999,Ngerin,Oblong,,Ring-500,110,,,,9,No larval fish and badly preserved
3133,IMOS_NRS_MAI,MAI20151118,2015-11-18 12:00:00,-42.59667,148.23333,Maria Island,401.5,South Cape,Oblong,,Ring-500,86,,,,0,
3134,IMOS_NRS_MAI,MAI20151118,2015-11-18 12:10:00,-42.59667,148.23333,Maria Island,307.10000000000002,South Cape,Oblong,,Ring-500,86,,,,0,
3135,IMOS_NRS_MAI,MAI20150723,2015-07-23 13:00:00,-42.59667,148.23333,Maria Island,321.2,South Cape,Oblong,,Ring-500,86,,,,0,
3136,IMOS_NRS_MAI,MAI20150723,2015-07-23 13:10:00,-42.59667,148.23333,Maria Island,254.5,South Cape,Oblong,,Ring-500,86,,,,0,
3137,IMOS_NRS_NSI,NSI20151027,2015-10-27 12:10:00,-27.345,153.562,North Stradbroke,170.6,Scylla,Oblong,,Ring-500,60,,,,0,
3138,IMOS_NRS_NSI,NSI20151027,2015-10-27 12:25:00,-27.345,153.562,North Stradbroke,159.30000000000001,Scylla,Oblong,,Ring-500,60,,,,0,
3139,IMOS_NRS_NSI,NSI20151119,2015-11-19 11:41:00,-27.345,153.562,North Stradbroke,128.5,Scylla,Oblong,18,Ring-500,60,,,,0,
3140,IMOS_NRS_NSI,NSI20151119,2015-11-19 11:54:00,-27.345,153.562,North Stradbroke,124.9,Scylla,Oblong,22,Ring-500,60,,,,0,
3141,IMOS_NRS_PH,PHB20150723,2015-07-23 09:43:00,-34.11923,151.22667,Port Hacking,145.6,Bombora,Oblong,,Ring-500,100,,,,0,
3142,IMOS_NRS_PH,PHB20150723,2015-07-23 09:53:00,-34.11923,151.22667,Port Hacking,183.2,Bombora,Oblong,,Ring-500,100,,,,0,
3143,IMOS_NRS_PH,PHB20150630,2015-06-30 10:56:00,-34.11923,151.22667,Port Hacking,286.7,Bombora,Oblong,,Ring-500,100,,,,0,
3144,IMOS_NRS_PH,PHB20150630,2015-06-30 13:09:00,-34.11923,151.22667,Port Hacking,165.6,Bombora,Oblong,,Ring-500,100,,,,0,
3145,IMOS_NRS_PH,PHB20150819,2015-08-19 07:51:00,-34.11923,151.22667,Port Hacking,240.7,Bombora,Oblong,,Ring-500,100,,,,0,
3146,IMOS_NRS_PH,PHB20150819,2015-08-19 08:30:00,-34.11923,151.22667,Port Hacking,332.3,Bombora,Oblong,,Ring-500,100,,,,0,
3147,IMOS_NRS_MAI,MAI20150811,2015-08-12 12:00:00,-42.59667,148.23333,Maria Island,342.3,South Cape,Oblong,,Ring-500,86,,,,0,
3148,IMOS_NRS_MAI,MAI20150811,2015-08-12 12:10:00,-42.59667,148.23333,Maria Island,327,South Cape,Oblong,,Ring-500,86,,,,0,
3149,IMOS_NRS_KAI,KAI20150909,2015-09-09 12:50:00,-35.83217,136.44733,Kangaroo Island,158.20945140000001,Ngerin,Oblong,,Ring-500,110,,,,0,
3150,IMOS_NRS_KAI,KAI20150909,2015-09-09 12:50:00,-35.83217,136.44733,Kangaroo Island,193.0689026,Ngerin,Oblong,,Ring-500,110,,,,0,
3151,IMOS_NRS_KAI,KAI20151116,2015-11-17 10:40:00,-35.83217,136.44733,Kangaroo Island,170.5154781,Ngerin,Oblong,,Ring-500,110,,,,0,
3152,IMOS_NRS_KAI,KAI20151116,2015-11-17 10:52:00,-35.83217,136.44733,Kangaroo Island,180.35114999999999,Ngerin,Oblong,,Ring-500,110,,,,0,
3153,IMOS_NRS_PH,PHB20151013,2015-10-14 09:06:00,-34.11923,151.22667,Port Hacking,233.2,Bombora,Oblong,,Ring-500,100,,,,0,
3154,IMOS_NRS_PH,PHB20151013,2015-10-14 09:18:00,-34.11923,151.22667,Port Hacking,336.9,Bombora,Oblong,,Ring-500,100,,,,0,
3155,IMOS_NRS_PH,PHB20151115,2015-11-16 09:06:00,-34.11923,151.22667,Port Hacking,247,Bombora,Oblong,,Ring-500,100,,,,0,
3156,IMOS_NRS_PH,PHB20151115,2015-11-16 09:18:00,-34.11923,151.22667,Port Hacking,179,Bombora,Oblong,,Ring-500,100,,,,0,
3157,IMOS_NRS_MAI,MAI20151216,2015-12-17 09:00:00,-42.59667,148.23333,Maria Island,197.3,South Cape,Oblong,,Ring-500,86,,,,0,
3158,IMOS_NRS_MAI,MAI20151216,2015-12-17 12:00:00,-42.59667,148.23333,Maria Island,466.2,South Cape,Oblong,,Ring-500,86,,,,0,
3159,IMOS_NRS_NSI,NSI20151216,2015-12-16 11:50:00,-27.345,153.562,North Stradbroke,215.1,Scylla,Oblong,31,Ring-500,60,,,,0,
3160,IMOS_NRS_NSI,NSF20151216,2015-12-16 12:10:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,214,Scylla,Oblong,35,Ring-500,30,,,,0,
3161,IMOS_NRS_NSI,NSI20160120,2016-01-20 11:42:00,-27.345,153.562,North Stradbroke,278,Scylla,Oblong,15,Ring-500,60,,,,0,
3162,IMOS_NRS_NSI,NSF20160120,2016-01-20 12:00:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,235,Scylla,Oblong,17,Ring-500,30,,,,0,
3163,IMOS_NRS_MAI,MAI20160209,2016-02-10 09:00:00,-42.59667,148.23333,Maria Island,537,South Cape,Oblong,,Ring-500,86,,,,0,
3164,IMOS_NRS_MAI,MAI20160209,2016-02-10 12:00:00,-42.59667,148.23333,Maria Island,501,South Cape,Oblong,,Ring-500,86,,,,0,
3165,IMOS_NRS_MAI,MAI20160303,2016-03-04 09:15:00,-42.59667,148.23333,Maria Island,483.1,South Cape,Oblong,,Ring-500,86,,,,0,
3166,IMOS_NRS_MAI,MAI20160303,2016-03-04 13:30:00,-42.59667,148.23333,Maria Island,418.5,South Cape,Oblong,,Ring-500,86,,,,0,
3167,IMOS_NRS_MAI,MAI20160321,2016-03-22 09:35:00,-42.59667,148.23333,Maria Island,339.9,South Cape,Oblong,,Ring-500,86,,,,0,
3168,IMOS_NRS_MAI,MAI20160321,2016-03-22 12:10:00,-42.59667,148.23333,Maria Island,261.89999999999998,South Cape,Oblong,,Ring-500,86,,,,0,
3169,IMOS_NRS_MAI,MAI20160428,2016-04-28 10:10:00,-42.59667,148.23333,Maria Island,555,South Cape,Oblong,18,Ring-500,86,,,,0,
3170,IMOS_NRS_MAI,MAI20160428,2016-04-28 13:16:00,-42.59667,148.23333,Maria Island,475.6,South Cape,Oblong,19,Ring-500,86,,,,0,
3171,IMOS_NRS_NSI,NSI20160318,2016-03-18 11:54:00,-27.345,153.562,North Stradbroke,216.3,Scylla,Oblong,20,Ring-500,60,,,,0,
3172,IMOS_NRS_NSI,NSF20160318,2016-03-18 12:32:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,198.2,Scylla,Oblong,20,Ring-500,30,,,,0,
3173,IMOS_NRS_NSI,NSI20160412,2016-04-12 11:56:00,-27.345,153.562,North Stradbroke,228.4,Scylla,Oblong,30,Ring-500,60,,,,0,
3174,IMOS_NRS_NSI,NSF20160412,2016-04-12 12:23:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,221.3,Scylla,Oblong,20,Ring-500,30,,,,0,
3175,IMOS_NRS_NSI,NSI20160517,2016-05-17 11:48:00,-27.345,153.562,North Stradbroke,397.69662579999999,Scylla,Oblong,14,Ring-500,60,,,,0,
3176,IMOS_NRS_NSI,NSI20160517,2016-05-17 12:05:00,-27.345,153.562,North Stradbroke,398.47433009999997,Scylla,Oblong,13,Ring-500,60,,,,0,
3177,IMOS_NRS_NSI,NSF20160517,2016-05-17 12:35:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,393.48787320000002,Scylla,Oblong,13,Ring-500,30,,,,0,
3178,IMOS_NRS_MAI,MAI20160530,2016-05-31 09:45:00,-42.59667,148.23333,Maria Island,699.81,South Cape,Oblong,25,Ring-500,86,,,,0,
3179,IMOS_NRS_MAI,MAI20160530,2016-05-31 12:45:00,-42.59667,148.23333,Maria Island,457.4,South Cape,Oblong,27,Ring-500,86,,,,0,
3180,IMOS_NRS_KAI,KAI20160223,2016-02-24 09:50:00,-35.83217,136.44733,Kangaroo Island,163.6381323,Ngerin,Oblong,,Ring-500,110,,,,9,missing sample
3181,IMOS_NRS_KAI,KAI20160223,2016-02-24 09:50:00,-35.83217,136.44733,Kangaroo Island,184.31591700000001,Ngerin,Oblong,,Ring-500,110,,,,9,missing sample
3182,IMOS_NRS_ROT,ROT20160223,2016-02-23 09:41:00,-32,115.41667,Rottnest Island,166.7946968,RV Linnaeus,Oblong,,Ring-500,50,,,,0,
3183,IMOS_NRS_ROT,ROT20160223,2016-02-23 09:58:00,-32,115.41667,Rottnest Island,267.72851450000002,RV Linnaeus,Oblong,,Ring-500,50,,,,0,
3184,IMOS_NRS_ROT,ROT20160324,2016-03-24 10:25:00,-32,115.41667,Rottnest Island,19.473105489999998,RV Linnaeus,Oblong,29,Ring-500,50,,,,0,
3185,IMOS_NRS_ROT,ROT20160324,2016-03-24 10:40:00,-32,115.41667,Rottnest Island,121.0016383,RV Linnaeus,Oblong,13,Ring-500,50,,,,0,
3186,IMOS_NRS_KAI,KAI20160525,2016-05-26 09:30:00,-35.83217,136.44733,Kangaroo Island,155.5408582,Ngerin,Oblong,,Ring-500,110,,,,9,missing sample
3187,IMOS_NRS_KAI,KAI20160525,2016-05-26 09:30:00,-35.83217,136.44733,Kangaroo Island,170.0427559,Ngerin,Oblong,,Ring-500,110,,,,9,missing sample
3188,IMOS_NRS_NSI,NSI20160623,2016-06-23 11:45:00,-27.345,153.562,North Stradbroke,204.33799020000001,Scylla,Oblong,,Ring-500,60,,,,0,
3189,IMOS_NRS_NSI,NSI20160623,2016-06-23 12:00:00,-27.345,153.562,North Stradbroke,238.60272639999999,Scylla,Oblong,,Ring-500,60,,,,0,
3190,IMOS_NRS_NSI,NSF20160623,2016-06-23 12:40:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,353.3979794,Scylla,Oblong,,Ring-500,30,,,,0,
3191,IMOS_NRS_MAI,MAI20160630,2016-07-01 10:05:00,-42.59667,148.23333,Maria Island,542,South Cape,Oblong,24,Ring-500,86,,,,0,
3192,IMOS_NRS_MAI,MAI20160630,2016-07-01 13:19:00,-42.59667,148.23333,Maria Island,438.9,South Cape,Oblong,30,Ring-500,86,,,,0,
3193,IMOS_NRS_MAI,MAI20160720,2016-07-21 09:40:00,-42.59667,148.23333,Maria Island,398.1,South Cape,Oblong,25,Ring-500,86,,,,0,
3194,IMOS_NRS_MAI,MAI20160720,2016-07-21 12:30:00,-42.59667,148.23333,Maria Island,400.9,South Cape,Oblong,30,Ring-500,86,,,,0,
3195,IMOS_NRS_ROT,ROT20160413,2016-04-13 11:35:00,-32,115.41667,Rottnest Island,312.53038129999999,RV Linnaeus,Oblong,31,Ring-500,50,,,,0,
3196,IMOS_NRS_ROT,ROT20160413,2016-04-13 11:55:00,-32,115.41667,Rottnest Island,271.2510575,RV Linnaeus,Oblong,22,Ring-500,50,,,,0,
3197,IMOS_NRS_PH,PHB20160201,2016-02-02 10:14:00,-34.11923,151.22667,Port Hacking,357,Bombora,Oblong,,Ring-500,100,,,,0,
3198,IMOS_NRS_PH,PHB20160201,2016-02-02 10:30:00,-34.11923,151.22667,Port Hacking,293,Bombora,Oblong,,Ring-500,100,,,,0,
3199,IMOS_NRS_ROT,ROT20160502,2016-05-02 10:18:00,-32,115.41667,Rottnest Island,238.22149880000001,RV Linnaeus,Oblong,34,Ring-500,50,,,,0,
3200,IMOS_NRS_ROT,ROT20160502,2016-05-02 10:36:00,-32,115.41667,Rottnest Island,236.01037869999999,RV Linnaeus,Oblong,22,Ring-500,50,,,,0,
3201,IMOS_NRS_ROT,ROT20160527,2016-05-27 10:05:00,-32,115.41667,Rottnest Island,159.2616396,RV Linnaeus,Oblong,24,Ring-500,50,,,,9,IDs missing
3202,IMOS_NRS_ROT,ROT20160527,2016-05-27 10:21:00,-32,115.41667,Rottnest Island,328.93841700000002,RV Linnaeus,Oblong,12,Ring-500,50,,,,9,IDs missing
3203,IMOS_NRS_PH,PHB20160229,2016-03-01 08:56:00,-34.11923,151.22667,Port Hacking,379,Bombora,Oblong,,Ring-500,100,,,,0,
3204,IMOS_NRS_PH,PHB20160229,2016-03-01 09:09:00,-34.11923,151.22667,Port Hacking,368.02186990000001,Bombora,Oblong,,Ring-500,100,,,,0,
3205,IMOS_NRS_PH,PHB20160407,2016-04-08 08:41:00,-34.11923,151.22667,Port Hacking,345,Bombora,Oblong,,Ring-500,100,,,,0,
3206,IMOS_NRS_PH,PHB20160407,2016-04-08 08:55:00,-34.11923,151.22667,Port Hacking,321.31386509999999,Bombora,Oblong,,Ring-500,100,,,,0,
3207,IMOS_NRS_ROT,ROT20160621,2016-06-21 10:10:00,-32,115.41667,Rottnest Island,284.5203193,RV Linnaeus,Oblong,18,Ring-500,50,,,,8,volume estimated by taking the average of the three adjacent volume records above and below
3208,IMOS_NRS_ROT,ROT20160621,2016-06-21 10:27:00,-32,115.41667,Rottnest Island,284.5203193,RV Linnaeus,Oblong,21,Ring-500,50,,,,8,volume estimated by taking the average of the three adjacent volume records above and below
3209,IMOS_NRS_PH,PHB20160502,2016-05-03 11:02:00,-34.11923,151.22667,Port Hacking,400,Bombora,Oblong,,Ring-500,100,,,,0,
3210,IMOS_NRS_PH,PHB20160502,2016-05-03 11:17:00,-34.11923,151.22667,Port Hacking,402.88132109999998,Bombora,Oblong,,Ring-500,100,,,,0,
3211,IMOS_NRS_NSI,NSI20160720,2016-07-20 11:42:00,-27.345,153.562,North Stradbroke,379.64168699999999,Scylla,Oblong,14,Ring-500,60,,,,0,
3212,IMOS_NRS_NSI,NSI20160720,2016-07-20 12:01:00,-27.345,153.562,North Stradbroke,337.63040610000002,Scylla,Oblong,13,Ring-500,60,,,,0,
3213,IMOS_NRS_NSI,NSF20160720,2016-07-20 12:52:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,352.78801520000002,Scylla,Oblong,12,Ring-500,30,,,,0,
3214,IMOS_NRS_NSI,NSI20160822,2016-08-22 12:15:00,-27.345,153.562,North Stradbroke,379.53494319999999,Scylla,Oblong,13,Ring-500,60,,,,0,
3215,IMOS_NRS_NSI,NSI20160822,2016-08-22 12:30:00,-27.345,153.562,North Stradbroke,417.32222230000002,Scylla,Oblong,13,Ring-500,60,,,,0,
3216,IMOS_NRS_NSI,NSF20160822,2016-08-22 13:05:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,353.1539937,Scylla,Oblong,12,Ring-500,30,,,,0,
3217,IMOS_NRS_MAI,MAI20160831,2016-08-31 09:50:00,-42.59667,148.23333,Maria Island,399.8,South Cape,Oblong,,Ring-500,86,,,,0,
3218,IMOS_NRS_MAI,MAI20160831,2016-08-31 13:06:00,-42.59667,148.23333,Maria Island,437,South Cape,Oblong,,Ring-500,86,,,,0,
3219,IMOS_NRS_MAI,MAI20160927,2016-09-27 09:40:00,-42.59667,148.23333,Maria Island,507.6,South Cape,Oblong,,Ring-500,86,,,,0,
3220,IMOS_NRS_MAI,MAI20160927,2016-09-27 12:48:00,-42.59667,148.23333,Maria Island,438.4,South Cape,Oblong,,Ring-500,86,,,,0,
3221,IMOS_NRS_NSI,NSI20160920,2016-09-20 11:20:00,-27.345,153.562,North Stradbroke,383.57595570000001,Scylla,Oblong,12,Ring-500,60,,,,0,
3222,IMOS_NRS_NSI,NSI20160920,2016-09-20 11:35:00,-27.345,153.562,North Stradbroke,308.07764309999999,Scylla,Oblong,15,Ring-500,60,,,,0,
3223,IMOS_NRS_NSI,NSF20160920,2016-09-20 12:05:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,353.55047039999999,Scylla,Oblong,12,Ring-500,30,,,,0,
3224,IMOS_NRS_PH,PHB20160615,2016-06-15 10:27:00,-34.11923,151.22667,Port Hacking,376,Bombora,Oblong,,Ring-500,100,,,,0,
3225,IMOS_NRS_PH,PHB20160615,2016-06-15 10:44:00,-34.11923,151.22667,Port Hacking,314.65000680000003,Bombora,Oblong,,Ring-500,100,,,,0,
3226,IMOS_NRS_ROT,ROT20160722,2016-07-22 13:55:00,-32,115.41667,Rottnest Island,284.520319266666,RV Linnaeus,Oblong,,Ring-500,50,,,,8,volume estimated by taking the average of the three adjacent volume records above and below
3227,IMOS_NRS_ROT,ROT20160722,2016-07-22 14:10:00,-32,115.41667,Rottnest Island,284.520319266666,RV Linnaeus,Oblong,,Ring-500,50,,,,8,volume estimated by taking the average of the three adjacent volume records above and below
3228,IMOS_NRS_ROT,ROT20161004,2016-10-04 11:20:00,-32,115.41667,Rottnest Island,284.520319266666,RV Linnaeus,Oblong,,Ring-500,50,,,,8,volume estimated by taking the average of the three adjacent volume records above and below
3229,IMOS_NRS_ROT,ROT20161004,2016-10-04 11:36:00,-32,115.41667,Rottnest Island,284.520319266666,RV Linnaeus,Oblong,,Ring-500,50,,,,8,volume estimated by taking the average of the three adjacent volume records above and below
3230,IMOS_NRS_ROT,ROT20161024,2016-10-24 10:16:00,-32,115.41667,Rottnest Island,333.6198918,RV Linnaeus,Oblong,10,Ring-500,50,,,,0,
3231,IMOS_NRS_ROT,ROT20161024,2016-10-24 10:34:00,-32,115.41667,Rottnest Island,336.79170540000001,RV Linnaeus,Oblong,10,Ring-500,50,,,,0,
3232,IMOS_NRS_NSI,NSI20161019,2016-10-20 10:45:00,-27.345,153.562,North Stradbroke,373.67928740000002,Scylla,Oblong,22,Ring-500,60,,,,0,
3233,IMOS_NRS_NSI,NSI20161019,2016-10-20 11:00:00,-27.345,153.562,North Stradbroke,289.09250889999998,Scylla,Oblong,14,Ring-500,60,,,,0,
3234,IMOS_NRS_NSI,NSF20161019,2016-10-20 11:40:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,338.36236309999998,Scylla,Oblong,10,Ring-500,30,,,,0,
3235,IMOS_NRS_KAI,KAI20160915,2016-09-15 11:55:00,-35.83217,136.44733,Kangaroo Island,166.24572910000001,Ngerin,Oblong,,Ring-500,110,,,,0,
3236,IMOS_NRS_KAI,KAI20160915,2016-09-15 12:05:00,-35.83217,136.44733,Kangaroo Island,157.0962668,Ngerin,Oblong,,Ring-500,110,,,,0,
3237,IMOS_NRS_PH,PHB20160719,2016-07-19 09:30:00,-34.11923,151.22667,Port Hacking,435,Bombora,Oblong,,Ring-500,100,,,,0,
3238,IMOS_NRS_PH,PHB20160719,2016-07-19 09:49:00,-34.11923,151.22667,Port Hacking,457.67135080000003,Bombora,Oblong,,Ring-500,100,,,,0,
3239,IMOS_NRS_PH,PHB20160829,2016-08-30 08:43:00,-34.11923,151.22667,Port Hacking,488,Bombora,Oblong,,Ring-500,100,,,,0,
3240,IMOS_NRS_PH,PHB20160829,2016-08-30 09:00:00,-34.11923,151.22667,Port Hacking,449.86380969999999,Bombora,Oblong,,Ring-500,100,,,,0,
3241,IMOS_NRS_NSI,NSI20161116,2016-11-16 11:25:00,-27.345,153.562,North Stradbroke,351.43084499999998,Scylla,Oblong,14,Ring-500,60,,,,0,
3242,IMOS_NRS_NSI,NSI20161116,2016-11-16 11:42:00,-27.345,153.562,North Stradbroke,301.35278829999999,Scylla,Oblong,13,Ring-500,60,,,,0,
3243,IMOS_NRS_NSI,NSF20161116,2016-11-16 12:15:00,-27.3889,153.5802,North Stradbroke Ichthyo 30m,354.29767650000002,Scylla,Oblong,12,Ring-500,30,,,,0,
